Zeit t / ms;Frequenz f / Hz;Relativdruck p_B1 / hPa;Weg s_A1 / cm;Volumen V / cm^3;V(f) f_1 / cm^3
1577;385,009765625;488;2,55254403104171;249,12499607848;0,0388513833510785
1578;385,25390625;474;2,62322986574748;251,125405200654;0,0305462405949485
1579;385,498046875;460;2,68606171881927;252,903546642585;0,0344706439628738
1580;385,7421875;446;2,74889357189107;254,681688084517;0,0309248241316266
1581;385,986328125;431;2,81172542496286;256,459829526449;0,0296210750776594
1582;386,23046875;417;2,87455727803466;258,237970968381;0,0445957462199446
1583;386,474609375;404;2,94524311274043;260,238380090554;0,0362593156249463
1584;386,71875;391;3,0159289474462;262,238789212728;0,0426803102306441
1585;386,962890625;384;3,07090681888402;263,794662974418;0,0377105482575036
1586;387,20703125;365;3,14159265358979;265,795072096591;0,032541843949676
1587;387,451171875;349;3,20442450666159;267,573213538523;0,0431939994082933
1588;387,6953125;335;3,26725635973338;269,351354980455;0,0285418722830692
1589;387,939453125;324;3,33008821280518;271,129496422387;0,0296978239343911
1590;388,18359375;309;3,39292006587698;272,907637864318;0,0311807512712688
1591;388,427734375;295;3,45575191894877;274,68577930625;0,0273968212512053
1592;388,671875;280;3,51858377202057;276,463920748182;0,034515270563375
1593;388,916015625;269;3,58141562509236;278,242062190114;0,0281737062369571
1594;389,16015625;256;3,64424747816416;280,020203632046;0,033069791721373
1595;389,404296875;244;3,70707933123596;281,798345073978;0,0379261270802958
1596;389,6484375;231;3,77776516594173;283,798754196151;0,0300271961985469
1597;389,892578125;219;3,83274303737955;285,354627957841;0,0368511286891493
1598;390,13671875;208;3,89557489045134;287,132769399773;0,0359965266822958
1599;390,380859375;197;3,95055276188916;288,688643161463;0,03056704297346
1600;390,625;185;4,00553063332699;290,244516923154;0,043415201134512
1601;390,869140625;174;4,06836248639878;292,022658365086;0,0379239741633864
1602;391,11328125;163;4,13119433947058;293,800799807017;0,0404462291926491
1603;391,357421875;153;4,1861722109084;295,356673568708;0,0328426788159248
1604;391,6015625;142;4,24115008234622;296,912547330398;0,024489317546602
1605;391,845703125;133;4,29612795378404;298,468421092088;0,0366493056936771
1606;392,08984375;123;4,35895980685584;300,24656253402;0,0301252551576415
1607;392,333984375;113;4,41393767829366;301,802436295711;0,0378613515836341
1608;392,578125;103;4,46891554973148;303,358310057401;0,0386748964049634
1609;392,822265625;94;4,51603943953533;304,69191613885;0,03052908170228
1610;393,06640625;85;4,57101731097315;306,24778990054;0,0361841309313677
1611;393,310546875;77;4,618141200777;307,581395981989;0,0318537479112359
1612;393,5546875;68;4,66526509058084;308,915002063438;0,0336720879580297
1613;393,798828125;60;4,70453499875071;310,026340464645;0,0352737864509958
1614;394,04296875;52;4,75951287018854;311,582214226336;0,0317248962536567
1615;394,287109375;45;4,80663675999238;312,915820307784;0,0432251964936682
1616;394,53125;37;4,83805268652828;313,80489102875;0,036236096076706
1617;394,775390625;30;4,8930305579661;315,360764790441;0,0359526317341716
1618;395,01953125;24;4,924446484502;316,249835511407;0,0456298109723396
1619;395,263671875;18;4,97157037430585;317,583441592855;0,0414311310998062
1620;395,5078125;11;5,00298630084175;318,472512313821;0,0452093675774319
1621;395,751953125;5;5,04225620901162;319,583850715029;0,0337639976053036
1622;395,99609375;-1;5,08152611718149;320,695189116236;0,0327172140177132
1623;396,240234375;-6;5,12079602535136;321,806527517444;0,0335050641608591
1624;396,484375;-11;5,13650398861931;322,251062877927;0,032786746446441
1625;396,728515625;-15;5,17577389678918;323,362401279134;0,0400756437842344
1626;396,97265625;-19;5,19933584169111;324,029204319858;0,0438685907167895
1627;397,216796875;-23;5,24645973149496;325,362810401307;0,0321692497622533
1628;397,4609375;-26;5,25431371312893;325,585078081549;0,032281830614922
1629;397,705078125;-30;5,30143760293278;326,918684162998;0,0286546742997137
1630;397,94921875;-33;5,30143760293278;326,918684162998;0,0331103093430597
1631;398,193359375;-35;5,34070751110265;328,030022564205;0,0382685442058528
1632;398,4375;-38;5,33285352946867;327,807754883964;0,0309900888582555
1633;398,681640625;-40;5,37997741927252;329,141360965412;0,0429745574609512
1634;398,92578125;-42;5,37997741927252;329,141360965412;0,0296701422122801
1635;399,169921875;-44;5,41924732744239;330,25269936662;0,0318754093973983
1636;399,4140625;-45;5,41139334580842;330,030431686378;0,0303734375542996
1637;399,658203125;-47;5,40353936417444;329,808164006137;0,038748897108637
1638;399,90234375;-48;5,43495529071034;330,697234727103;0,0418892059265161
1639;400,146484375;-50;5,41924732744239;330,25269936662;0,0430882685377997
1640;400,390625;-51;5,45066325397829;331,141770087586;0,0333950242153505
1641;400,634765625;-51;5,42710130907637;330,474967046861;0,037495315098753
1642;400,87890625;-52;5,47422519888021;331,80857312831;0,0316022103045379
1643;401,123046875;-52;5,44280927234432;330,919502407344;0,0429414903960291
1644;401,3671875;-53;5,45851723561227;331,364037767827;0,0411331362840606
1645;401,611328125;-53;5,45851723561227;331,364037767827;0,0330735076574839
1646;401,85546875;-53;5,43495529071034;330,697234727103;0,0382031788114832
1647;402,099609375;-53;5,43495529071034;330,697234727103;0,0343738130358208
1648;402,34375;-53;5,45851723561227;331,364037767827;0,034139577887717
1649;402,587890625;-53;5,41139334580842;330,030431686378;0,035309597855804
1650;402,83203125;-53;5,40353936417444;329,808164006137;0,0307530685693252
1651;403,076171875;-54;5,43495529071034;330,697234727103;0,0372583952869048
1652;403,3203125;-54;5,40353936417444;329,808164006137;0,0369623253603832
1653;403,564453125;-55;5,3878314009065;329,363628645654;0,0412642491526339
1654;403,80859375;-55;5,37212343763855;328,919093285171;0,0431831982172951
1655;404,052734375;-54;5,3564154743706;328,474557924688;0,0332559290431777
1656;404,296875;-54;5,31714556620073;327,363219523481;0,033698317242927
1657;404,541015625;-53;5,31714556620073;327,363219523481;0,0376995472562928
1658;404,78515625;-52;5,27787565803085;326,251881122273;0,0314743582699977
1659;405,029296875;-51;5,24645973149496;325,362810401307;0,0355358768205364
1660;405,2734375;-49;5,21504380495906;324,473739680341;0,0314766286326046
1661;405,517578125;-46;5,18362787842316;323,584668959375;0,0369181390859184
1662;405,76171875;-44;5,17577389678918;323,362401279134;0,0396969775017239
1663;406,005859375;-42;5,13650398861931;322,251062877927;0,0318444716077192
1664;406,25;-40;5,09723408044944;321,139724476719;0,0426219652672378
1665;406,494140625;-38;5,07367213554752;320,472921435995;0,0315220259704956
1666;406,73828125;-35;5,02654824574367;319,139315354546;0,0280820719960307
1667;406,982421875;-33;4,9872783375738;318,027976953338;0,0335811586772762
1668;407,2265625;-30;4,96371639267187;317,361173912614;0,0380083627102138
1669;407,470703125;-27;4,90873852123405;315,805300150924;0,0448609977090707
1670;407,71484375;-24;4,8616146314302;314,471694069475;0,0378191443454357
1671;407,958984375;-21;4,82234472326033;313,360355668267;0,0353284238672695
1672;408,203125;-17;4,79092879672443;312,471284947302;0,0391135324434679
1673;408,447265625;-13;4,73595092528661;310,915411185611;0,0327115240024596
1674;408,69140625;-9;4,68882703548277;309,581805104162;0,0380873010903061
1675;408,935546875;-5;4,64170314567892;308,248199022713;0,0396146236634741
1676;409,1796875;0;4,60243323750905;307,136860621506;0,0300182159878358
1677;409,423828125;5;4,53960138443725;305,358719179574;0,0346826206727392
1678;409,66796875;9;4,50033147626738;304,247380778367;0,0302102557185744
1679;409,912109375;15;4,44535360482956;302,691507016677;0,040406951995813
1680;410,15625;20;4,38252175175776;300,913365574745;0,0363420725154762
1681;410,400390625;25;4,32754388031994;299,357491813054;0,0332655878078456
1682;410,64453125;31;4,28041999051609;298,023885731605;0,0415544826380971
1683;410,888671875;37;4,2175881374443;296,245744289674;0,0358434240134513
1684;411,1328125;43;4,17046424764045;294,912138208225;0,0337899088716564
1685;411,376953125;50;4,10763239456865;293,133996766293;0,0379394605988171
1686;411,62109375;56;4,05265452313083;291,578123004603;0,0316806249454564
1687;411,865234375;63;3,99767665169301;290,022249242912;0,0420280866077641
1688;412,109375;70;3,92699081698724;288,021840120739;0,0297315045386875
1689;412,353515625;78;3,86415896391545;286,243698678807;0,0338181324455081
1690;412,59765625;85;3,80918109247762;284,687824917117;0,0365888335522725
1691;412,841796875;93;3,74634923940583;282,909683475185;0,0294911332342063
1692;413,0859375;101;3,68351738633403;281,131542033253;0,035488767749736
1693;413,330078125;110;3,62068553326224;279,353400591321;0,0297311556334497
1694;413,57421875;118;3,56570766182442;277,797526829631;0,02731342918155
1695;413,818359375;127;3,50287580875262;276,019385387699;0,0332744679227918
1696;414,0625;136;3,44004395568082;274,241243945767;0,0329333346922462
1697;414,306640625;146;3,37721210260903;272,463102503836;0,0411956906080341
1698;414,55078125;156;3,31438024953723;270,684961061904;0,0393260817011086
1699;414,794921875;165;3,25154839646544;268,906819619972;0,037871405392921
1700;415,0390625;175;3,18086256175967;266,906410497799;0,0459903509604459
1701;415,283203125;185;3,11803070868787;265,128269055867;0,0354950968526164
1702;415,52734375;196;3,05519885561607;263,350127613935;0,0353064500823206
1703;415,771484375;206;2,9845130209103;261,349718491762;0,0391325106004961
1704;416,015625;217;2,92168116783851;259,57157704983;0,0355966305646931
1705;416,259765625;228;2,85884931476671;257,793435607898;0,0398968216515884
1706;416,50390625;240;2,79601746169492;256,015294165966;0,0309882314621759
1707;416,748046875;252;2,73318560862312;254,237152724034;0,0348823925629943
1708;416,9921875;264;2,67035375555132;252,459011282102;0,0377182973856356
1709;417,236328125;276;2,60752190247953;250,680869840171;0,0317644426604358
1710;417,48046875;289;2,54469004940773;248,902728398239;0,0386860621352045
1711;417,724609375;302;2,48185819633594;247,124586956307;0,03802012825241
1712;417,96875;315;2,42688032489812;245,568713194617;0,0325851287902808
1713;418,212890625;329;2,36404847182632;243,790571752685;0,0378100651829112
1714;418,45703125;343;2,3090706003885;242,234697990994;0,0351921929592421
1715;418,701171875;357;2,25409272895068;240,678824229304;0,0434296191191492
1716;418,9453125;371;2,19126087587888;238,900682787372;0,0448996060755385
1717;419,189453125;385;2,13628300444106;237,344809025682;0,041133079849115
1718;419,43359375;400;2,07345115136926;235,56666758375;0,0511487696181293
1719;419,677734375;415;2,01847327993144;234,01079382206;0,0406969925347732
1720;419,921875;430;1,95564142685965;232,232652380128;0,0401828625544411
1721;420,166015625;445;1,9085175370558;230,899046298679;0,0349192209407741
1722;420,41015625;460;1,845685683984;229,120904856747;0,0319107411051693
1723;420,654296875;475;1,79070781254618;227,565031095057;0,036121077844497
1724;420,8984375;490;1,75143790437631;226,45369269385;0,032571823107915
1725;421,142578125;505;1,68860605130451;224,675551251918;0,0322276980626207
1726;421,38671875;520;1,64933614313464;223,56421285071;0,0349389396158041
1727;421,630859375;536;1,59435827169682;222,00833908902;0,0305408079688047
1728;421,875;552;1,55508836352695;220,897000687813;0,0367026208925609
1729;422,119140625;568;1,50011049208913;219,341126926122;0,0354573441619446
1730;422,36328125;584;1,46084058391925;218,229788524915;0,0299543947374663
1731;422,607421875;600;1,41371669411541;216,896182443466;0,036156092677675
1732;422,8515625;615;1,37444678594553;215,784844042259;0,0249052905693191
1733;423,095703125;630;1,32732289614169;214,45123796081;0,0266379963059942
1734;423,33984375;646;1,28805298797182;213,339899559602;0,0291870636541526
1735;423,583984375;661;1,24878307980194;212,228561158395;0,0389027498284134
1736;423,828125;676;1,20951317163207;211,117222757188;0,0487533151412287
1737;424,072265625;690;1,1702432634622;210,00588435598;0,0447727494695481
1738;424,31640625;704;1,12311937365835;208,672278274531;0,0437782543842814
1739;424,560546875;719;1,09955742875643;208,005475233807;0,0484350800085239
1740;424,8046875;733;1,06028752058656;206,8941368326;0,0329351291709879
1741;425,048828125;747;1,02887159405066;206,005066111634;0,0332887970605215
1742;425,29296875;760;1,00530964914873;205,338263070909;0,0272687060124681
1743;425,537109375;774;0,966039740978861;204,226924669702;0,029449222279472
1744;425,78125;787;0,942477796076938;203,560121628977;0,0395143605003067
1745;426,025390625;800;0,918915851175014;202,893318588253;0,0269462090642488
1746;426,26953125;812;0,887499924639117;202,004247867287;0,0356823687599164
1747;426,513671875;823;0,863937979737193;201,337444826563;0,0239921245084959
1748;426,7578125;835;0,84037603483527;200,670641785838;0,0288530805024182
1749;427,001953125;846;0,824668071567321;200,226106425355;0,0384774419699893
1750;427,24609375;857;0,793252145031423;199,337035704389;0,031096167108718
1751;427,490234375;867;0,777544181763474;198,892500343906;0,0314108731507397
1752;427,734375;877;0,761836218495525;198,447964983423;0,0339581315301028
1753;427,978515625;886;0,746128255227576;198,00342962294;0,0421807904188178
1754;428,22265625;895;0,730420291959627;197,558894262457;0,0495972295896095
1755;428,466796875;904;0,722566310325652;197,336626582216;0,0390655886693174
1756;428,7109375;911;0,699004365423729;196,669823541492;0,0353790910088601
1757;428,955078125;918;0,691150383789754;196,44755586125;0,040154391887044
1758;429,19921875;925;0,68329640215578;196,225288181009;0,0264171682706312
1759;429,443359375;932;0,667588438887831;195,780752820526;0,0304040630451921
1760;429,6875;937;0,659734457253857;195,558485140284;0,0282172683904954
1761;429,931640625;942;0,659734457253857;195,558485140284;0,0374067841125269
1762;430,17578125;947;0,651880475619882;195,336217460043;0,0394284058837403
1763;430,419921875;951;0,651880475619882;195,336217460043;0,0310071436513285
1764;430,6640625;955;0,644026493985908;195,113949779801;0,0344122284557857
1765;430,908203125;958;0,644026493985908;195,113949779801;0,0346075681055703
1766;431,15234375;961;0,644026493985908;195,113949779801;0,0362718056698219
1767;431,396484375;963;0,651880475619882;195,336217460043;0,0420677874480091
1768;431,640625;965;0,651880475619882;195,336217460043;0,0284633450105828
1769;431,884765625;966;0,651880475619882;195,336217460043;0,0217952738281061
1770;432,12890625;966;0,659734457253857;195,558485140284;0,0243312055613698
1771;432,373046875;965;0,667588438887831;195,780752820526;0,0298648143663067
1772;432,6171875;965;0,675442420521805;196,003020500767;0,0516704813283427
1773;432,861328125;964;0,68329640215578;196,225288181009;0,0380235330336859
1774;433,10546875;962;0,699004365423729;196,669823541492;0,0403560751297625
1775;433,349609375;960;0,714712328691678;197,114358901974;0,0318992680332652
1776;433,59375;957;0,722566310325652;197,336626582216;0,0293012815015595
1777;433,837890625;954;0,746128255227576;198,00342962294;0,0390272571391365
1778;434,08203125;950;0,75398223686155;198,225697303182;0,0341853523483185
1779;434,326171875;946;0,777544181763474;198,892500343906;0,0376687330133864
1780;434,5703125;942;0,793252145031423;199,337035704389;0,0335608699330326
1781;434,814453125;937;0,816814089933346;200,003838745114;0,0301662072902772
1782;435,05859375;931;0,848230016469244;200,89290946608;0,0331019996786442
1783;435,302734375;925;0,863937979737193;201,337444826563;0,0382265825359309
1784;435,546875;918;0,887499924639117;202,004247867287;0,0416363613551162
1785;435,791015625;911;0,91106186954104;202,671050908011;0,0525056571304584
1786;436,03515625;904;0,942477796076938;203,560121628977;0,0374788702225409
1787;436,279296875;896;0,973893722612836;204,449192349943;0,0369121787167701
1788;436,5234375;888;1,00530964914873;205,338263070909;0,0223248328079657
1789;436,767578125;880;1,03672557568463;206,227333791875;0,0261111284246067
1790;437,01171875;872;1,06814150222053;207,116404512841;0,0372217690072409
1791;437,255859375;862;1,09170344712245;207,783207553565;0,0390592000809539
1792;437,5;853;1,13097335529233;208,894545954773;0,0405404305562931
1793;437,744140625;844;1,1702432634622;210,00588435598;0,0386559243490104
1794;437,98828125;833;1,20951317163207;211,117222757188;0,0317339386190714
1795;438,232421875;822;1,24878307980194;212,228561158395;0,0346009810416044
1796;438,4765625;810;1,28805298797182;213,339899559602;0,0281766914739841
1797;438,720703125;799;1,32732289614169;214,45123796081;0,0315989731121712
1798;438,96484375;787;1,38230076757951;216,0071117225;0,0402546508557222
1799;439,208984375;776;1,41371669411541;216,896182443466;0,0304753075881464
1800;439,453125;764;1,46084058391925;218,229788524915;0,0290892645627296
1801;439,697265625;752;1,5079644737231;219,563394606364;0,0292400526361721
1802;439,94140625;739;1,55508836352695;220,897000687813;0,0412500397485049
1803;440,185546875;727;1,60221225333079;222,230606769261;0,0578931879396679
1804;440,4296875;715;1,64933614313464;223,56421285071;0,0464038070989866
1805;440,673828125;703;1,69646003293849;224,897818932159;0,0515704126369472
1806;440,91796875;696;1,75929188601028;226,675960374091;0,0352797647420524
1807;441,162109375;677;1,80641577581413;228,00956645554;0,0306595490008342
1808;441,40625;662;1,85353966561798;229,343172536989;0,0293131652520876
1809;441,650390625;648;1,91637151868977;231,121313978921;0,0336130970432872
1810;441,89453125;635;1,9713493901276;232,677187740611;0,0417240665989464
1811;442,138671875;620;2,02632726156542;234,233061502301;0,0371613134531344
1812;442,3828125;604;2,07345115136926;235,56666758375;0,0312659455413391
1813;442,626953125;588;2,13628300444106;237,344809025682;0,0367256970655341
1814;442,87109375;574;2,19126087587888;238,900682787372;0,0313005500772103
1815;443,115234375;560;2,26194671058465;240,901091909546;0,0360334435256659
1816;443,359375;546;2,32477856365645;242,679233351477;0,0370225452604603
1817;443,603515625;532;2,37975643509427;244,235107113168;0,0313481214951153
1818;443,84765625;519;2,43473430653209;245,790980874858;0,0319630595408931
1819;444,091796875;505;2,49756615960389;247,56912231679;0,0323864711088831
1820;444,3359375;489;2,56039801267568;249,347263758722;0,0469439833319602
1821;444,580078125;474;2,62322986574748;251,125405200654;0,0490089997631319
1822;444,82421875;460;2,68606171881927;252,903546642585;0,0425891632177695
1823;445,068359375;447;2,74889357189107;254,681688084517;0,0388528190103353
1824;445,3125;433;2,81172542496286;256,459829526449;0,0438623378773491
1825;445,556640625;422;2,88241125966864;258,460238648622;0,0364048891856831
1826;445,80078125;406;2,94524311274043;260,238380090554;0,0397038320597054
1827;446,044921875;390;3,00807496581223;262,016521532486;0,0344221297381926
1828;446,2890625;377;3,078760800518;264,016930654659;0,0422743790057219
1829;446,533203125;365;3,14159265358979;265,795072096591;0,0427036445553615
1830;446,77734375;354;3,20442450666159;267,573213538523;0,0366345973359924
1831;447,021484375;336;3,26725635973338;269,351354980455;0,0378902184396017
1832;447,265625;320;3,33008821280518;271,129496422387;0,0308017215934671
1833;447,509765625;307;3,39292006587698;272,907637864318;0,0333916993200278
1834;447,75390625;295;3,46360590058275;274,908046986492;0,0433988841902204
1835;447,998046875;281;3,52643775365454;276,686188428424;0,042474012287175
1836;448,2421875;267;3,58141562509236;278,242062190114;0,0415656437925318
1837;448,486328125;254;3,64424747816416;280,020203632046;0,0396642574354536
1838;448,73046875;242;3,71493331286993;282,020612754219;0,0418820264862805
1839;448,974609375;231;3,77776516594173;283,798754196151;0,0498438434379666
1840;449,21875;218;3,83274303737955;285,354627957841;0,0338142895307697
1841;449,462890625;206;3,89557489045134;287,132769399773;0,035177882124738
1842;449,70703125;195;3,95840674352314;288,910910841705;0,0367694055495478
1843;449,951171875;183;4,01338461496096;290,466784603395;0,0371139363163426
1844;450,1953125;173;4,06836248639878;292,022658365086;0,0349443299157388
1845;450,439453125;162;4,13119433947058;293,800799807017;0,0310308768338368
1846;450,68359375;151;4,1861722109084;295,356673568708;0,0335494197401606
1847;450,927734375;141;4,25685804561417;297,357082690881;0,0415452967067568
1848;451,171875;131;4,30398193541802;298,69068877233;0,0365294487368627
1849;451,416015625;121;4,35110582522186;300,024294853779;0,0425835761581598
1850;451,66015625;111;4,42179165992763;302,024703975952;0,032339550599438
1851;451,904296875;101;4,47676953136545;303,580577737642;0,0343635769569125
1852;452,1484375;92;4,51603943953533;304,69191613885;0,045571580022776
1853;452,392578125;83;4,57101731097315;306,24778990054;0,0527357141860053
1854;452,63671875;74;4,618141200777;307,581395981989;0,0484083500541434
1855;452,880859375;65;4,67311907221482;309,137269743679;0,0341698163416518
1856;453,125;57;4,71238898038469;310,248608144887;0,0225776182751997
1857;453,369140625;49;4,76736685182251;311,804481906577;0,0413570857820202
1858;453,61328125;41;4,80663675999238;312,915820307784;0,0339437741749004
1859;453,857421875;34;4,85376064979623;314,249426389233;0,038221184228335
1860;454,1015625;27;4,90088453960008;315,583032470682;0,0343422899242403
1861;454,345703125;20;4,93230046613597;316,472103191648;0,0373236195939105
1862;454,58984375;14;4,96371639267187;317,361173912614;0,0430429093316287
1863;454,833984375;7;5,00298630084175;318,472512313821;0,0305384887975962
1864;455,078125;2;5,05011019064559;319,80611839527;0,0301489511617228
1865;455,322265625;-4;5,08152611718149;320,695189116236;0,0308391673237931
1866;455,56640625;-9;5,12079602535136;321,806527517444;0,0282614584781322
1867;455,810546875;-14;5,14435797025329;322,473330558168;0,0334615192619241
1868;456,0546875;-19;5,19148186005713;323,806936639617;0,033366542299096
1869;456,298828125;-23;5,20718982332508;324,2514720001;0,0406161708290317
1870;456,54296875;-26;5,23075176822701;324,918275040824;0,0558726963926344
1871;456,787109375;-29;5,25431371312893;325,585078081549;0,0465425996959615
1872;457,03125;-32;5,30929158456675;327,140951843239;0,0535511854218274
1873;457,275390625;-35;5,30929158456675;327,140951843239;0,0286742873498794
1874;457,51953125;-38;5,33285352946867;327,807754883964;0,0289921972190128
1875;457,763671875;-40;5,34070751110265;328,030022564205;0,0292321357284723
1876;458,0078125;-42;5,37997741927252;329,141360965412;0,0280973996128477
1877;458,251953125;-44;5,37212343763855;328,919093285171;0,0355048297834797
1878;458,49609375;-46;5,41139334580842;330,030431686378;0,0323478345249425
1879;458,740234375;-47;5,39568538254047;329,585896325895;0,0341400289859642
1880;458,984375;-49;5,43495529071034;330,697234727103;0,0404792764290768
1881;459,228515625;-50;5,41924732744239;330,25269936662;0,0272446872233773
1882;459,47265625;-51;5,43495529071034;330,697234727103;0,0294589786613431
1883;459,716796875;-52;5,45851723561227;331,364037767827;0,0310384982207068
1884;459,9609375;-52;5,43495529071034;330,697234727103;0,0398211885289829
1885;460,205078125;-53;5,47422519888021;331,80857312831;0,0435486495709333
1886;460,44921875;-53;5,43495529071034;330,697234727103;0,033216618290428
1887;460,693359375;-53;5,47422519888021;331,80857312831;0,0370415615492084
1888;460,9375;-53;5,44280927234432;330,919502407344;0,0474488251879424
1889;461,181640625;-53;5,45066325397829;331,141770087586;0,0452905240796748
1890;461,42578125;-54;5,46637121724624;331,586305448069;0,0548579373487421
1891;461,669921875;-54;5,42710130907637;330,474967046861;0,0394649360714699
1892;461,9140625;-53;5,40353936417444;329,808164006137;0,0362867319502863
1893;462,158203125;-54;5,42710130907637;330,474967046861;0,0297763874796761
1894;462,40234375;-54;5,41139334580842;330,030431686378;0,0280762359362895
1895;462,646484375;-55;5,40353936417444;329,808164006137;0,0373796289894687
1896;462,890625;-55;5,3878314009065;329,363628645654;0,0316331879418643
1897;463,134765625;-55;5,37997741927252;329,141360965412;0,034574949469675
1898;463,37890625;-55;5,34070751110265;328,030022564205;0,0407959794292732
1899;463,623046875;-55;5,33285352946867;327,807754883964;0,0295246455822883
1900;463,8671875;-54;5,30143760293278;326,918684162998;0,0297991108389103
1901;464,111328125;-53;5,28572963966483;326,474148802515;0,0307772275878162
1902;464,35546875;-51;5,23860574986098;325,140542721066;0,0400542084191714
1903;464,599609375;-49;5,21504380495906;324,473739680341;0,0508679417027134
1904;464,84375;-47;5,19148186005713;323,806936639617;0,0451592846137912
1905;465,087890625;-45;5,16006593352124;322,917865918651;0,0513802825427446
1906;465,33203125;-43;5,13650398861931;322,251062877927;0,0424716687116657
1907;465,576171875;-40;5,08152611718149;320,695189116236;0,0370002954018588
1908;465,8203125;-38;5,06581815391354;320,250653755753;0,036937757855842
1909;466,064453125;-36;5,03440222737764;319,361583034787;0,0395096012803375
1910;466,30859375;-33;4,9872783375738;318,027976953338;0,0391562590356924
1911;466,552734375;-31;4,9558624110379;317,138906232373;0,0358498636983195
1912;466,796875;-28;4,90873852123405;315,805300150924;0,0296647946198718
1913;467,041015625;-24;4,86946861306418;314,693961749716;0,0310395735352099
1914;467,28515625;-21;4,82234472326033;313,360355668267;0,0326666631778685
1915;467,529296875;-17;4,78307481509046;312,24901726706;0,0314007354516689
1916;467,7734375;-13;4,72809694365264;310,69314350537;0,0401280184642452
1917;468,017578125;-9;4,68882703548277;309,581805104162;0,0321833074021368
1918;468,26171875;-4;4,64170314567892;308,248199022713;0,0360882441457011
1919;468,505859375;0;4,59457925587507;306,914592941265;0,0391967983924594
1920;468,75;5;4,53960138443725;305,358719179574;0,0524077623284182
1921;468,994140625;10;4,48462351299943;303,802845417884;0,0567207405062877
1922;469,23828125;15;4,42964564156161;302,246971656194;0,0485118277213041
1923;469,482421875;20;4,37466777012379;300,691097894503;0,0429776949388702
1924;469,7265625;26;4,32754388031994;299,357491813054;0,0484346651354107
1925;469,970703125;32;4,28041999051609;298,023885731605;0,0390320133085682
1926;470,21484375;37;4,22544211907827;296,468011969915;0,0365235310752408
1927;470,458984375;44;4,16261026600648;294,689870527983;0,0324960984691817
1928;470,703125;50;4,10763239456865;293,133996766293;0,0370007072244344
1929;470,947265625;57;4,04480054149686;291,355855324361;0,0412769698944153
1930;471,19140625;63;3,98982267005904;289,799981562671;0,0309641154371991
1931;471,435546875;71;3,92699081698724;288,021840120739;0,0352044214205187
1932;471,6796875;78;3,86415896391545;286,243698678807;0,0272967248189835
1933;471,923828125;86;3,80918109247762;284,687824917117;0,0287169266204651
1934;472,16796875;94;3,74634923940583;282,909683475185;0,0342298688434782
1935;472,412109375;102;3,67566340470006;280,909274353012;0,0286663708234968
1936;472,65625;110;3,61283155162826;279,13113291108;0,0283464998400054
1937;472,900390625;119;3,55785368019044;277,575259149389;0,0404436690289704
1938;473,14453125;128;3,49502182711865;275,797117707458;0,0580495348552474
1939;473,388671875;137;3,43218997404685;274,018976265526;0,0614848870937465
1940;473,6328125;146;3,36935812097505;272,240834823594;0,0408905262663001
1941;473,876953125;156;3,30652626790326;270,462693381662;0,0284203243751328
1942;474,12109375;165;3,24369441483146;268,68455193973;0,0382567607417482
1943;474,365234375;175;3,18086256175967;266,906410497799;0,0302951866891183
1944;474,609375;183;3,1101767270539;264,906001375625;0,0367917663714544
1945;474,853515625;194;3,0473448739821;263,127859933693;0,0345130757969029
1946;475,09765625;206;2,9845130209103;261,349718491762;0,040294070665191
1947;475,341796875;218;2,92168116783851;259,57157704983;0,0443664666701679
1948;475,5859375;229;2,85884931476671;257,793435607898;0,0304385022800572
1949;475,830078125;241;2,78816348006094;255,793026485725;0,034335872165111
1950;476,07421875;254;2,72533162698915;254,014885043793;0,0257715816642703
1951;476,318359375;267;2,66249977391735;252,236743601861;0,0293380972958717
1952;476,5625;278;2,59966792084555;250,458602159929;0,0387777830304646
1953;476,806640625;290;2,54469004940773;248,902728398239;0,0380326137214792
1954;477,05078125;303;2,48185819633594;247,124586956307;0,0398172312190846
1955;477,294921875;316;2,41902634326414;245,346445514375;0,0469372835887618
1956;477,5390625;329;2,35619449019234;243,568304072443;0,0491322819016925
1957;477,783203125;342;2,30121661875452;242,012430310753;0,0560842168564703
1958;478,02734375;356;2,23838476568273;240,234288868821;0,0351244519587185
1959;478,271484375;371;2,18340689424491;238,678415107131;0,0370142333081416
1960;478,515625;387;2,12842902280708;237,12254134544;0,0367140421053258
1961;478,759765625;402;2,06559716973529;235,344399903509;0,0298786506515558
1962;479,00390625;417;2,01061929829747;233,788526141818;0,0336475212161229
1963;479,248046875;432;1,95564142685965;232,232652380128;0,0286776745905642
1964;479,4921875;448;1,90066355542182;230,676778618438;0,0357671331186764
1965;479,736328125;463;1,845685683984;229,120904856747;0,0342285441475265
1966;479,98046875;477;1,79070781254618;227,565031095057;0,035461683551677
1967;480,224609375;492;1,74358392274234;226,231425013608;0,0445332365100835
1968;480,46875;507;1,68860605130451;224,675551251918;0,0426139038403193
1969;480,712890625;523;1,64148216150067;223,341945170469;0,0464989693819738
1970;480,95703125;539;1,59435827169682;222,00833908902;0,0549278594836479
1971;481,201171875;554;1,54723438189297;220,674733007571;0,0520392123912154
1972;481,4453125;569;1,50011049208913;219,341126926122;0,047936886036601
1973;481,689453125;580;1,45298660228528;218,007520844673;0,0364970497396744
